State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Florida,10/26/13,"17,692",10/19/13,"97,224","7,247,094",1.34
Florida,11/2/13,"17,274",10/26/13,"102,377","7,247,094",1.41
Florida,11/9/13,"16,380",11/2/13,"102,946","7,247,094",1.42
Florida,11/16/13,"17,925",11/9/13,"108,977","7,247,094",1.5
Florida,11/23/13,"16,967",11/16/13,"109,949","7,247,094",1.52
Florida,11/30/13,"11,628",11/23/13,"94,914","7,247,094",1.31
Florida,12/7/13,"16,331",11/30/13,"112,620","7,247,094",1.55
Florida,12/14/13,"12,956",12/7/13,"99,767","7,247,094",1.38
Florida,12/21/13,"14,372",12/14/13,"102,914","7,247,094",1.42
Florida,12/28/13,"10,878",12/21/13,"92,976","7,247,094",1.28
Florida,1/4/14,"17,201",12/28/13,"102,108","7,247,094",1.41
Florida,1/11/14,"22,233",1/4/14,"106,342","7,288,415",1.46
Florida,1/18/14,"19,656",1/11/14,"105,126","7,288,415",1.44
Florida,1/25/14,"16,652",1/18/14,"116,594","7,288,415",1.6
Florida,2/1/14,"15,129",1/25/14,"104,978","7,288,415",1.44
Florida,2/8/14,"13,544",2/1/14,"107,580","7,288,415",1.48
Florida,2/15/14,"12,646",2/8/14,"99,513","7,288,415",1.37
Florida,2/22/14,"11,779",2/15/14,"104,423","7,288,415",1.43
Florida,3/1/14,"12,417",2/22/14,"98,942","7,288,415",1.36
Florida,3/8/14,"12,832",3/1/14,"100,391","7,288,415",1.38
Florida,3/15/14,"11,901",3/8/14,"95,405","7,288,415",1.31
Florida,3/22/14,"13,599",3/15/14,"99,478","7,288,415",1.36
Florida,3/29/14,"13,694",3/22/14,"96,519","7,288,415",1.32
Florida,4/5/14,"15,318",3/29/14,"96,549","7,288,415",1.32
Florida,4/12/14,"15,382",4/5/14,"90,784","7,288,415",1.25
Florida,4/19/14,"15,005",4/12/14,"99,729","7,337,083",1.36
Florida,4/26/14,"15,857",4/19/14,"95,073","7,337,083",1.3
Florida,5/3/14,"14,899",4/26/14,"97,743","7,337,083",1.33
Florida,5/10/14,"13,669",5/3/14,"95,153","7,337,083",1.3
Florida,5/17/14,"13,005",5/10/14,"97,056","7,337,083",1.32
Florida,5/24/14,"12,318",5/17/14,"93,100","7,337,083",1.27
Florida,5/31/14,"11,521",5/24/14,"91,197","7,337,083",1.24
Florida,6/7/14,"15,571",5/31/14,"88,991","7,337,083",1.21
Florida,6/14/14,"15,245",6/7/14,"88,390","7,337,083",1.2
Florida,6/21/14,"13,904",6/14/14,"92,566","7,337,083",1.26
Florida,6/28/14,"13,890",6/21/14,"91,568","7,337,083",1.25
Florida,7/5/14,"15,611",6/28/14,"90,883","7,386,389",1.23
Florida,7/12/14,"15,454",7/5/14,"94,514","7,386,389",1.28
Florida,7/19/14,"14,138",7/12/14,"93,978","7,386,389",1.27
Florida,7/26/14,"14,077",7/19/14,"97,885","7,386,389",1.33
Florida,8/2/14,"13,498",7/26/14,"96,719","7,386,389",1.31
Florida,8/9/14,"14,734",8/2/14,"98,539","7,386,389",1.33
Florida,8/16/14,"13,272",8/9/14,"95,836","7,386,389",1.3
Florida,8/23/14,"13,139",8/16/14,"96,339","7,386,389",1.3
Florida,8/30/14,"13,096",8/23/14,"92,365","7,386,389",1.25
Florida,9/6/14,"12,546",8/30/14,"90,845","7,386,389",1.23
Florida,9/13/14,"13,323",9/6/14,"90,806","7,386,389",1.23
Florida,9/20/14,"13,154",9/13/14,"88,162","7,386,389",1.19
Florida,9/27/14,"12,637",9/20/14,"88,317","7,386,389",1.2
Florida,10/4/14,"14,380",9/27/14,"84,226","7,386,389",1.14
Florida,10/11/14,"13,599",10/4/14,"83,707","7,386,389",1.13
Florida,10/18/14,"12,155",10/11/14,"82,616","7,434,995",1.11
Florida,10/25/14,"12,170",10/18/14,"81,623","7,434,995",1.1
Florida,11/1/14,"11,612",10/25/14,"78,891","7,434,995",1.06
Florida,11/8/14,"11,878",11/1/14,"78,311","7,434,995",1.05
Florida,11/15/14,"11,367",11/8/14,"75,895","7,434,995",1.02
Florida,11/22/14,"11,640",11/15/14,"76,200","7,434,995",1.02
Florida,11/29/14,"8,446",11/22/14,"68,432","7,434,995",0.92
Florida,12/6/14,"11,985",11/29/14,"80,806","7,434,995",1.09
Florida,12/13/14,"11,106",12/6/14,"70,646","7,434,995",0.95
Florida,12/20/14,"10,121",12/13/14,"74,720","7,434,995",1
Florida,12/27/14,"8,261",12/20/14,"64,841","7,434,995",0.87
Florida,1/3/15,"13,599",12/27/14,"99,478","7,434,995",1.34
Florida,1/10/15,"15,003",1/3/15,"72,580","7,496,093",0.97
Florida,1/17/15,"12,730",1/10/15,"72,769","7,496,093",0.97
Florida,1/24/15,"10,768",1/17/15,"72,948","7,496,093",0.97
Florida,1/31/15,"10,515",1/24/15,"71,847","7,496,093",0.96
Florida,2/7/15,"10,569",1/31/15,"70,826","7,496,093",0.94
Florida,2/14/15,"9,480",2/7/15,"67,810","7,496,093",0.9
Florida,2/21/15,"9,363",2/14/15,"68,553","7,496,093",0.91
Florida,2/28/15,"8,898",2/21/15,"58,189","7,496,093",0.78
Florida,3/7/15,"10,491",2/28/15,"65,577","7,496,093",0.87
Florida,3/14/15,"8,832",3/7/15,"62,155","7,496,093",0.83
Florida,3/21/15,"8,982",3/14/15,"64,503","7,496,093",0.86
Florida,3/28/15,"8,662",3/21/15,"62,080","7,496,093",0.83
Florida,4/4/15,"9,269",3/28/15,"60,729","7,496,093",0.81
Florida,4/11/15,"10,374",4/4/15,"59,864","7,557,053",0.79
Florida,4/18/15,"9,294",4/11/15,"61,534","7,557,053",0.81
Florida,4/25/15,"9,141",4/18/15,"60,327","7,557,053",0.8
Florida,5/2/15,"8,416",4/25/15,"62,051","7,557,053",0.82
Florida,5/9/15,"9,503",5/2/15,"60,083","7,557,053",0.8
Florida,5/16/15,"9,216",5/9/15,"59,035","7,557,053",0.78
Florida,5/23/15,"9,712",5/16/15,"59,967","7,557,053",0.79
Florida,5/30/15,"8,480",5/23/15,"59,988","7,557,053",0.79
Florida,6/6/15,"10,982",5/30/15,"60,199","7,557,053",0.8
Florida,6/13/15,"12,045",6/6/15,"60,725","7,557,053",0.8
Florida,6/20/15,"11,357",6/13/15,"64,414","7,557,053",0.85
Florida,6/27/15,"9,731",6/20/15,"66,289","7,557,053",0.88
Florida,7/4/15,"10,824",6/27/15,"58,527","7,557,053",0.77
Florida,7/11/15,"12,746",7/4/15,"67,736","7,623,691",0.89
Florida,7/18/15,"10,818",7/11/15,"68,420","7,623,691",0.9
Florida,7/25/15,"10,010",7/18/15,"71,573","7,623,691",0.94
Florida,8/1/15,"10,350",7/25/15,"71,836","7,623,691",0.94
Florida,8/8/15,"10,168",8/1/15,"72,307","7,623,691",0.95
Florida,8/15/15,"9,222",8/8/15,"70,237","7,623,691",0.92
Florida,8/22/15,"9,192",8/15/15,"71,162","7,623,691",0.93
Florida,8/29/15,"8,712",8/22/15,"67,085","7,623,691",0.88
Florida,9/5/15,"8,569",8/29/15,"65,968","7,623,691",0.87
Florida,9/12/15,"7,252",9/5/15,"62,625","7,623,691",0.82
Florida,9/19/15,"7,817",9/12/15,"66,338","7,623,691",0.87
Florida,9/26/15,"7,712",9/19/15,"61,957","7,623,691",0.81
Florida,10/3/15,"8,209",9/26/15,"63,176","7,623,691",0.83
Florida,10/10/15,"9,649",10/3/15,"58,219","7,693,156",0.76
Florida,10/17/15,"7,848",10/10/15,"58,477","7,693,156",0.76
Florida,10/24/15,"8,053",10/17/15,"58,107","7,693,156",0.76
Florida,10/31/15,"7,820",10/24/15,"56,522","7,693,156",0.73
Florida,11/7/15,"8,683",10/31/15,"55,741","7,693,156",0.72
Florida,11/14/15,"7,670",11/7/15,"52,238","7,693,156",0.68
Florida,11/21/15,"8,284",11/14/15,"55,641","7,693,156",0.72
Florida,11/28/15,"5,386",11/21/15,"45,738","7,693,156",0.59
Florida,12/5/15,"8,233",11/28/15,"58,346","7,693,156",0.76
Florida,12/12/15,"7,895",12/5/15,"48,525","7,693,156",0.63
Florida,12/19/15,"8,341",12/12/15,"53,899","7,693,156",0.7
Florida,12/26/15,"5,867",12/19/15,"44,872","7,693,156",0.58
Florida,1/2/16,"6,816",12/26/15,"54,140","7,693,156",0.7
Florida,1/9/16,"11,056",1/2/16,"49,557","7,761,275",0.64
Florida,1/16/16,"9,775",1/9/16,"51,100","7,761,275",0.66
Florida,1/23/16,"8,225",1/16/16,"51,767","7,761,275",0.67
Florida,1/30/16,"8,069",1/23/16,"52,301","7,761,275",0.67
Florida,2/6/16,"8,488",1/30/16,"52,128","7,761,275",0.67
Florida,2/13/16,"7,062",2/6/16,"49,671","7,761,275",0.64
Florida,2/20/16,"7,318",2/13/16,"51,001","7,761,275",0.66
Florida,2/27/16,"6,923",2/20/16,"49,134","7,761,275",0.63
Florida,3/5/16,"7,376",2/27/16,"49,270","7,761,275",0.63
Florida,3/12/16,"6,524",3/5/16,"47,624","7,761,275",0.61
Florida,3/19/16,"6,866",3/12/16,"48,415","7,761,275",0.62
Florida,3/26/16,"6,951",3/19/16,"46,017","7,761,275",0.59
Florida,4/2/16,"7,235",3/26/16,"48,089","7,761,275",0.62
Florida,4/9/16,"8,729",4/2/16,"45,623","7,830,128",0.58
Florida,4/16/16,"7,376",4/9/16,"47,008","7,830,128",0.6
Florida,4/23/16,"7,312",4/16/16,"47,643","7,830,128",0.61
Florida,4/30/16,"7,360",4/23/16,"45,817","7,830,128",0.59
Florida,5/7/16,"8,263",4/30/16,"45,454","7,830,128",0.58
Florida,5/14/16,"8,049",5/7/16,"45,140","7,830,128",0.58
Florida,5/21/16,"8,071",5/14/16,"46,839","7,830,128",0.6
Florida,5/28/16,"8,315",5/21/16,"46,066","7,830,128",0.59
Florida,6/4/16,"8,259",5/28/16,"47,508","7,830,128",0.61
Florida,6/11/16,"10,028",6/4/16,"48,376","7,830,128",0.62
Florida,6/18/16,"10,155",6/11/16,"49,952","7,830,128",0.64
Florida,6/25/16,"9,048",6/18/16,"52,223","7,830,128",0.67
Florida,7/2/16,"8,914",6/25/16,"53,758","7,830,128",0.69
Florida,7/9/16,"10,314",7/2/16,"52,398","7,905,730",0.66
Florida,7/16/16,"9,365",7/9/16,"54,844","7,905,730",0.69
Florida,7/23/16,"8,482",7/16/16,"57,669","7,905,730",0.73
Florida,7/30/16,"8,224",7/23/16,"57,186","7,905,730",0.72
Florida,8/6/16,"8,542",7/30/16,"58,082","7,905,730",0.73
Florida,8/13/16,"8,082",8/6/16,"57,087","7,905,730",0.72
Florida,8/20/16,"8,047",8/13/16,"58,267","7,905,730",0.74
Florida,8/27/16,"7,823",8/20/16,"54,943","7,905,730",0.69
Florida,9/3/16,"7,501",8/27/16,"54,901","7,905,730",0.69
Florida,9/10/16,"7,493",9/3/16,"52,905","7,905,730",0.67
Florida,9/17/16,"7,603",9/10/16,"52,747","7,905,730",0.67
Florida,9/24/16,"7,255",9/17/16,"51,489","7,905,730",0.65
Florida,10/1/16,"7,275",9/24/16,"51,320","7,905,730",0.65
Florida,10/8/16,"7,323",10/1/16,"45,251","7,976,479",0.57
Florida,10/15/16,"7,999",10/8/16,"49,939","7,976,479",0.63
Florida,10/22/16,"7,549",10/15/16,"45,898","7,976,479",0.58
Florida,10/29/16,"7,538",10/22/16,"46,553","7,976,479",0.58
Florida,11/5/16,"7,676",10/29/16,"43,843","7,976,479",0.55
Florida,11/12/16,"7,229",11/5/16,"44,329","7,976,479",0.56
Florida,11/19/16,"7,695",11/12/16,"44,383","7,976,479",0.56
Florida,11/26/16,"5,366",11/19/16,"39,138","7,976,479",0.49
Florida,12/3/16,"7,564",11/26/16,"47,651","7,976,479",0.6
Florida,12/10/16,"8,130",12/3/16,"40,511","7,976,479",0.51
Florida,12/17/16,"7,322",12/10/16,"44,858","7,976,479",0.56
Florida,12/24/16,"6,179",12/17/16,"41,624","7,976,479",0.52
Florida,12/31/16,"6,170",12/24/16,"44,132","7,976,479",0.55
Florida,1/7/17,"9,011",12/31/16,"42,896","7,976,479",0.54
Florida,1/14/17,"8,729",1/7/17,"43,260","8,044,896",0.54
Florida,1/21/17,"7,392",1/14/17,"44,993","8,044,896",0.56
Florida,1/28/17,"8,133",1/21/17,"44,812","8,044,896",0.56
Florida,2/4/17,"7,822",1/28/17,"44,138","8,044,896",0.55
Florida,2/11/17,"7,506",2/4/17,"44,433","8,044,896",0.55
Florida,2/18/17,"6,881",2/11/17,"43,579","8,044,896",0.54
Florida,2/25/17,"6,323",2/18/17,"42,822","8,044,896",0.53
Florida,3/4/17,"6,354",2/25/17,"41,807","8,044,896",0.52
Florida,3/11/17,"7,180",3/4/17,"41,136","8,044,896",0.51
Florida,3/18/17,"6,802",3/11/17,"40,928","8,044,896",0.51
Florida,3/25/17,"6,692",3/18/17,"40,479","8,044,896",0.5
Florida,4/1/17,"6,981",3/25/17,"41,521","8,044,896",0.52
Florida,4/8/17,"8,564",4/1/17,"39,845","8,116,175",0.49
Florida,4/15/17,"6,839",4/8/17,"39,972","8,116,175",0.49
Florida,4/22/17,"6,886",4/15/17,"42,905","8,116,175",0.53
Florida,4/29/17,"6,952",4/22/17,"40,858","8,116,175",0.5
Florida,5/6/17,"8,028",4/29/17,"42,769","8,116,175",0.53
Florida,5/13/17,"7,660",5/6/17,"40,873","8,116,175",0.5
Florida,5/20/17,"7,686",5/13/17,"43,667","8,116,175",0.54
Florida,5/27/17,"7,586",5/20/17,"42,218","8,116,175",0.52
Florida,6/3/17,"8,140",5/27/17,"44,398","8,116,175",0.55
Florida,6/10/17,"10,538",6/3/17,"43,777","8,116,175",0.54
Florida,6/17/17,"8,938",6/10/17,"46,938","8,116,175",0.58
Florida,6/24/17,"8,299",6/17/17,"49,439","8,116,175",0.61
Florida,7/1/17,"8,350",6/24/17,"51,966","8,116,175",0.64
Florida,7/8/17,"8,904",7/1/17,"49,132","8,172,841",0.6
Florida,7/15/17,"8,849",7/8/17,"52,807","8,172,841",0.65
Florida,7/22/17,"8,406",7/15/17,"53,192","8,172,841",0.65
Florida,7/29/17,"7,481",7/22/17,"54,325","8,172,841",0.66
Florida,8/5/17,"8,084",7/29/17,"54,180","8,172,841",0.66
Florida,8/12/17,"7,905",8/5/17,"53,872","8,172,841",0.66
Florida,8/19/17,"7,615",8/12/17,"54,006","8,172,841",0.66
Florida,8/26/17,"7,178",8/19/17,"52,765","8,172,841",0.65
Florida,9/2/17,"7,062",8/26/17,"51,127","8,172,841",0.63
Florida,9/9/17,"4,773",9/2/17,"46,151","8,172,841",0.56
Florida,9/16/17,"10,052",9/9/17,"43,730","8,172,841",0.54
Florida,9/23/17,"18,477",9/16/17,"47,113","8,172,841",0.58
Florida,9/30/17,"14,902",9/23/17,"47,483","8,172,841",0.58
Florida,10/7/17,"13,861",9/30/17,"50,711","8,231,592",0.62
Florida,10/14/17,"11,314",10/7/17,"48,373","8,231,592",0.59
Florida,10/21/17,"10,112",10/14/17,"50,005","8,231,592",0.61
Florida,10/28/17,"8,849",10/21/17,"46,350","8,231,592",0.56
Florida,11/4/17,"8,596",10/28/17,"47,073","8,231,592",0.57
Florida,11/11/17,"7,610",11/4/17,"44,045","8,231,592",0.54
Florida,11/18/17,"8,423",11/11/17,"47,258","8,231,592",0.57
Florida,11/25/17,"5,255",11/18/17,"37,990","8,231,592",0.46
Florida,12/2/17,"8,024",11/25/17,"49,712","8,231,592",0.6
Florida,12/9/17,"7,593",12/2/17,"39,908","8,231,592",0.48
Florida,12/16/17,"7,332",12/9/17,"46,672","8,231,592",0.57
Florida,12/23/17,"6,971",12/16/17,"41,294","8,231,592",0.5
Florida,12/30/17,"5,443",12/23/17,"43,874","8,231,592",0.53
Florida,1/6/18,"7,974",12/30/17,"42,138","8,231,765",0.51
Florida,1/13/18,"9,001",1/6/18,"44,769","8,231,765",0.54
Florida,1/20/18,"7,315",1/13/18,"42,495","8,231,765",0.52
Florida,1/27/18,"7,627",1/20/18,"45,444","8,231,765",0.55
Florida,2/3/18,"7,632",1/27/18,"42,015","8,231,765",0.51
Florida,2/10/18,"7,159",2/3/18,"44,402","8,231,765",0.54
Florida,2/17/18,"6,699",2/10/18,"40,746","8,231,765",0.49
Florida,2/24/18,"6,008",2/17/18,"42,384","8,231,765",0.51
Florida,3/3/18,"5,969",2/24/18,"39,366","8,231,765",0.48
Florida,3/10/18,"6,892",3/3/18,"40,056","8,231,765",0.49
Florida,3/17/18,"6,478",3/10/18,"38,768","8,231,765",0.47
Florida,3/24/18,"6,318",3/17/18,"39,151","8,231,765",0.48
Florida,3/31/18,"5,677",3/24/18,"38,719","8,231,765",0.47
Florida,4/7/18,"7,595",3/31/18,"38,046","8,231,765",0.46
Florida,4/14/18,"6,524",4/7/18,"36,801","8,249,914",0.45
Florida,4/21/18,"6,381",4/14/18,"38,737","8,249,914",0.47
Florida,4/28/18,"6,302",4/21/18,"37,030","8,249,914",0.45
Florida,5/5/18,"6,695",4/28/18,"37,415","8,249,914",0.45
Florida,5/12/18,"6,977",5/5/18,"36,826","8,249,914",0.45
Florida,5/19/18,"6,840",5/12/18,"37,581","8,249,914",0.46
Florida,5/26/18,"7,080",5/19/18,"37,298","8,249,914",0.45
Florida,6/2/18,"6,996",5/26/18,"38,155","8,249,914",0.46
Florida,6/9/18,"9,538",6/2/18,"38,595","8,249,914",0.47
Florida,6/16/18,"7,761",6/9/18,"39,636","8,249,914",0.48
Florida,6/23/18,"7,370",6/16/18,"43,787","8,249,914",0.53
Florida,6/30/18,"7,280",6/23/18,"43,283","8,249,914",0.52
Florida,7/7/18,"8,360",6/30/18,"42,699","8,249,914",0.52
Florida,7/14/18,"7,939",7/7/18,"44,588","8,351,842",0.53
Florida,7/21/18,"7,519",7/14/18,"47,755","8,351,842",0.57
Florida,7/28/18,"6,705",7/21/18,"45,655","8,351,842",0.55
Florida,8/4/18,"6,880",7/28/18,"47,496","8,351,842",0.57
Florida,8/11/18,"6,830",8/4/18,"45,324","8,351,842",0.54
Florida,8/18/18,"6,463",8/11/18,"46,735","8,351,842",0.56
Florida,8/25/18,"6,519",8/18/18,"43,629","8,351,842",0.52
Florida,9/1/18,"5,851",8/25/18,"43,042","8,351,842",0.52
Florida,9/8/18,"5,764",9/1/18,"41,212","8,351,842",0.49
Florida,9/15/18,"6,108",9/8/18,"41,057","8,351,842",0.49
Florida,9/22/18,"5,901",9/15/18,"39,812","8,351,842",0.48
Florida,9/29/18,"5,707",9/22/18,"39,560","8,351,842",0.47
Florida,10/6/18,"7,066",9/29/18,"37,586","8,351,842",0.45
Florida,10/13/18,"6,685",10/6/18,"36,601","8,401,478",0.44
Florida,10/20/18,"10,672",10/13/18,"37,256","8,401,478",0.44
Florida,10/27/18,"8,987",10/20/18,"35,879","8,401,478",0.43
Florida,11/3/18,"7,771",10/27/18,"40,238","8,401,478",0.48
Florida,11/10/18,"7,784",11/3/18,"39,259","8,401,478",0.47
Florida,11/17/18,"6,898",11/10/18,"41,264","8,401,478",0.49
Florida,11/24/18,"4,817",11/17/18,"34,283","8,401,478",0.41
Florida,12/1/18,"7,126",11/24/18,"43,042","8,401,478",0.51
Florida,12/8/18,"7,072",12/1/18,"36,573","8,401,478",0.44
Florida,12/15/18,"6,993",12/8/18,"40,751","8,401,478",0.49
Florida,12/22/18,"6,531",12/15/18,"37,335","8,401,478",0.44
Florida,12/29/18,"5,216",12/22/18,"38,469","8,401,478",0.46
Florida,1/5/19,"7,343",12/29/18,"37,091","8,401,478",0.44
Florida,1/12/19,"10,113",1/5/19,"39,523","8,445,378",0.47
Florida,1/19/19,"9,152",1/12/19,"38,589","8,445,378",0.46
Florida,1/26/19,"8,226",1/19/19,"39,817","8,445,378",0.47
Florida,2/2/19,"7,510",1/26/19,"37,502","8,445,378",0.44
Florida,2/9/19,"7,049",2/2/19,"38,218","8,445,378",0.45
Florida,2/16/19,"6,185",2/9/19,"36,628","8,445,378",0.43
Florida,2/23/19,"5,685",2/16/19,"38,228","8,445,378",0.45
Florida,3/2/19,"5,675",2/23/19,"36,032","8,445,378",0.43
Florida,3/9/19,"6,204",3/2/19,"35,361","8,445,378",0.42
Florida,3/16/19,"5,801",3/9/19,"34,751","8,445,378",0.41
Florida,3/23/19,"5,353",3/16/19,"34,930","8,445,378",0.41
Florida,3/30/19,"5,304",3/23/19,"34,577","8,445,378",0.41
Florida,4/6/19,"6,402",3/30/19,"33,253","8,445,378",0.39
Florida,4/13/19,"6,345",4/6/19,"33,243","8,511,100",0.39
Florida,4/20/19,"5,911",4/13/19,"33,688","8,511,100",0.4
Florida,4/27/19,"5,900",4/20/19,"34,170","8,511,100",0.4
Florida,5/4/19,"6,262",4/27/19,"33,181","8,511,100",0.39
Florida,5/11/19,"6,402",5/4/19,"33,697","8,511,100",0.4
Florida,5/18/19,"6,354",5/11/19,"33,957","8,511,100",0.4
Florida,5/25/19,"6,104",5/18/19,"33,987","8,511,100",0.4
Florida,6/1/19,"5,971",5/25/19,"34,600","8,511,100",0.41
Florida,6/8/19,"8,581",6/1/19,"34,500","8,511,100",0.41
Florida,6/15/19,"7,509",6/8/19,"35,131","8,511,100",0.41
Florida,6/22/19,"7,025",6/15/19,"38,862","8,511,100",0.46
Florida,6/29/19,"6,845",6/22/19,"38,733","8,511,100",0.46
Florida,7/6/19,"7,150",6/29/19,"37,702","8,511,100",0.44
Florida,7/13/19,"7,710",7/6/19,"40,614","8,563,455",0.47
Florida,7/20/19,"6,919",7/13/19,"41,553","8,563,455",0.49
Florida,7/27/19,"6,491",7/20/19,"42,091","8,563,455",0.49
Florida,8/3/19,"6,437",7/27/19,"42,461","8,563,455",0.5
Florida,8/10/19,"6,509",8/3/19,"42,628","8,563,455",0.5
Florida,8/17/19,"6,009",8/10/19,"41,853","8,563,455",0.49
Florida,8/24/19,"6,305",8/17/19,"43,799","8,563,455",0.51
Florida,8/31/19,"5,646",8/24/19,"41,020","8,563,455",0.48
Florida,9/7/19,"5,013",8/31/19,"40,036","8,563,455",0.47
Florida,9/14/19,"6,543",9/7/19,"40,712","8,563,455",0.48
Florida,9/21/19,"5,972",9/14/19,"39,151","8,563,455",0.46
Florida,9/28/19,"5,388",9/21/19,"39,475","8,563,455",0.46
Florida,10/5/19,"6,072",9/28/19,"37,855","8,563,455",0.44
Florida,10/12/19,"5,982",10/5/19,"36,883","8,608,066",0.43
Florida,10/19/19,"5,451",10/12/19,"36,987","8,608,066",0.43
Florida,10/26/19,"5,402",10/19/19,"36,047","8,608,066",0.42
Florida,11/2/19,"5,484",10/26/19,"35,187","8,608,066",0.41
Florida,11/9/19,"6,028",11/2/19,"35,489","8,608,066",0.41
Florida,11/16/19,"5,252",11/9/19,"34,385","8,608,066",0.4
Florida,11/23/19,"5,662",11/16/19,"36,170","8,608,066",0.42
Florida,11/30/19,"3,817",11/23/19,"31,147","8,608,066",0.36
Florida,12/7/19,"5,681",11/30/19,"38,917","8,608,066",0.45
Florida,12/14/19,"5,375",12/7/19,"33,428","8,608,066",0.39
Florida,12/21/19,"5,337",12/14/19,"36,866","8,608,066",0.43
Florida,12/28/19,"3,807",12/21/19,"31,743","8,608,066",0.37
Florida,1/4/20,"4,618",12/28/19,"36,189","8,608,066",0.42
Florida,1/11/20,"6,862",1/4/20,"35,024","8,604,277",0.41
Florida,1/18/20,"6,088",1/11/20,"34,718","8,604,277",0.4
Florida,1/25/20,"5,206",1/18/20,"33,347","8,604,277",0.39
Florida,2/1/20,"5,457",1/25/20,"35,871","8,604,277",0.42
